,seg_id_index,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,num_humfrey_iters,decimation_factor,comments,proposed_endpoints
132,32,2,0.5,0.5,0.5,8.64691E+17,2,"[[103494 249888  18886]
 [ 95051 235495  18680]]",5600,125,0.6,good,"[[ 95061 235462  18678]
 [104954 249644  18777]]"
133,33,2,0.714285714,1.0,0.833333333,8.64691E+17,5,"[[ 89795 241829  19735]
 [ 92006 236451  19553]
 [ 83827 237824  19706]
 [ 83818 240029  19685]
 [ 79493 232299  19806]]",5600,125,0.6,good,"[[ 83800 237808  19705]
 [ 85772 238145  19950]
 [ 90035 241902  19761]
 [ 92063 236354  19551]
 [ 79464 232238  19811]
 [ 84513 237925  20181]
 [ 83769 240131  19675]]"
134,34,2,0.666666667,1.0,0.8,8.64691E+17,2,"[[ 92375 244828  19552]
 [ 89922 247651  20068]]",5600,125,0.6,good,"[[ 91264 245826  19673]
 [ 89930 247640  20067]
 [ 92509 244812  19551]]"
135,35,2,0.545454545,0.857142857,0.666666667,8.64691E+17,7,"[[ 99421 237973  18886]
 [118801 231687  18346]
 [ 99834 231257  18886]
 [ 83955 228517  18160]
 [101885 213030  17722]
 [ 95893 197762  16390]
 [ 83218 198424  17497]]",5600,125,0.6,good,"[[ 87431 205793  17760]
 [ 83943 228492  18159]
 [118882 231590  18351]
 [ 95740 216357  17817]
 [ 99218 237979  18852]
 [ 89449 212814  17892]
 [ 83100 198319  17495]
 [ 94619 223288  18434]
 [ 86659 199112  17492]
 [101871 213056  17717]
 [100088 231136  18875]]"
136,36,2,0.666666667,0.666666667,0.666666667,8.64691E+17,3,"[[103084 242200  18886]
 [110692 237219  18434]
 [111502 242338  18430]]",5600,125,0.6,good,"[[111352 241814  18377]
 [110606 237024  18445]
 [102930 242248  18886]]"
137,37,2,0.5,0.666666667,0.571428571,8.64691E+17,3,"[[101395 241109  18886]
 [ 95743 240134  17874]
 [ 88413 241445  18707]]",5600,125,0.6,good,"[[ 94273 240177  18087]
 [101420 241111  18886]
 [ 88291 241203  18691]
 [ 92708 240791  18069]]"
138,38,2,1.0,1.0,1.0,8.64691E+17,2,"[[108790 257101  19282]
 [124559 269371  19408]]",5600,125,0.6,good,"[[124637 269443  19411]
 [108760 257077  19283]]"
139,39,2,1.0,0.666666667,0.8,8.64691E+17,3,"[[238371 242473  22476]
 [238457 244555  22569]
 [244655 242054  22367]]",5600,125,0.6,good,"[[244604 242205  22355]
 [238446 244551  22569]]"
140,40,2,1.0,1.0,1.0,8.64691E+17,3,"[[214003 239696  22150]
 [207975 242223  21811]
 [207392 247744  21826]]",5600,125,0.6,good,"[[207387 247588  21826]
 [214087 239668  22151]
 [207999 242179  21810]]"
141,41,2,1.0,1.0,1.0,8.64691E+17,2,"[[229738 242657  23002]
 [232273 221019  24296]]",5600,125,0.6,good,"[[229692 242372  23003]
 [232276 220993  24296]]"
142,42,2,0.666666667,1.0,0.8,8.64691E+17,2,"[[215980 250188  22175]
 [216934 252017  21871]]",5600,125,0.6,good,"[[215994 251778  22043]
 [215647 250132  22156]
 [216894 252066  21851]]"
143,43,2,1.0,1.0,1.0,8.64691E+17,3,"[[107780 233751  21951]
 [102886 233653  21793]
 [101029 231512  21571]]",5600,125,0.6,good,"[[101069 231465  21572]
 [107964 233711  21923]
 [102862 233653  21793]]"
144,44,2,1.0,1.0,1.0,8.64691E+17,2,"[[136200 231009  21675]
 [137726 231340  21467]]",5600,125,0.6,good,"[[136067 230993  21674]
 [137700 231335  21467]]"
145,45,2,0.666666667,1.0,0.8,8.64691E+17,2,"[[115538 236798  23272]
 [119437 236091  24379]]",5600,125,0.6,good,"[[115467 236825  23271]
 [118325 235846  23462]
 [119390 236074  24377]]"
146,46,2,1.0,1.0,1.0,8.64691E+17,2,"[[105962 225371  22049]
 [105764 225119  22040]]",5600,125,0.6,good,"[[106114 225404  22048]
 [105748 225109  22039]]"
147,47,2,1.0,1.0,1.0,8.64691E+17,2,"[[106751 240190  22672]
 [105119 240360  22705]]",5600,125,0.6,good,"[[106770 240176  22671]
 [105092 240358  22705]]"
148,48,2,0.285714286,0.25,0.266666667,8.64691E+17,8,"[[111507 222732  22035]
 [103133 218005  21203]
 [102041 153623  21675]
 [112350 146522  21642]
 [ 99727 149747  20928]
 [ 92904 105009  21852]
 [ 98126 159248  21078]
 [ 95362 152436  20927]]",5600,125,0.6,good,"[[108618 198215  21043]
 [102923 217967  21223]
 [109455 205642  21250]
 [108653 194264  21365]
 [109879 202629  21315]
 [107153 188954  21228]
 [111607 222884  22035]]"
149,49,2,1.0,1.0,1.0,8.64691E+17,3,"[[110710 238814  22885]
 [108984 238250  23105]
 [109103 239918  23104]]",5600,125,0.6,good,"[[108989 240117  23110]
 [109084 237984  23086]
 [110824 238797  22883]]"
150,50,2,1.0,1.0,1.0,8.64691E+17,2,"[[114302 226209  22036]
 [122799 224013  21841]]",5600,125,0.6,good,"[[114287 226046  22018]
 [122789 223962  21838]]"
151,51,2,1.0,1.0,1.0,8.64691E+17,2,"[[108331 239439  22553]
 [108001 239551  22547]]",5600,125,0.6,good,"[[107975 239548  22546]
 [108680 239775  22548]]"
152,52,2,0.5,0.5,0.5,8.64691E+17,2,"[[138540 218696  26348]
 [113372 224291  24259]]",5600,125,0.6,good,"[[113060 224014  24356]
 [138669 218638  26349]]"
153,53,2,0.5,0.5,0.5,8.64691E+17,2,"[[114948 194594  24243]
 [111880 193451  24003]]",5600,125,0.6,good,"[[112870 193696  24055]
 [114964 194584  24243]]"
154,54,2,1.0,1.0,1.0,8.64691E+17,2,"[[124463 104387  26580]
 [119649  95511  26587]]",5600,125,0.6,good,"[[119638  95503  26586]
 [124486 104531  26575]]"
155,55,2,0.5,1.0,0.666666667,8.64691E+17,2,"[[138830 217418  26348]
 [119661 181314  25228]]",5600,125,0.6,good,"[[130198 213109  25333]
 [136918 214142  25639]
 [138861 217420  26348]
 [119669 181238  25227]]"
156,56,2,1.0,1.0,1.0,8.64691E+17,2,"[[139743 217650  26348]
 [164292 216295  23395]]",5600,125,0.6,good,"[[139762 217654  26348]
 [164288 216267  23392]]"
157,57,2,0.666666667,0.666666667,0.666666667,8.64691E+17,3,"[[128688 164321  26262]
 [122720 160983  25666]
 [119788 145710  25344]]",5600,125,0.6,good,"[[128787 164753  26265]
 [124451 160124  25769]
 [119822 145665  25346]]"
158,58,2,1.0,1.0,1.0,8.64691E+17,2,"[[123195 178592  21507]
 [122128 178347  21278]]",5600,125,0.6,good,"[[123190 178558  21508]
 [122001 178378  21275]]"
159,59,2,0.5,0.5,0.5,8.64691E+17,2,"[[120495 185235  21512]
 [120221 188999  20922]]",5600,125,0.6,good,"[[119629 189008  20933]
 [120212 185245  21479]]"
160,60,2,1.0,1.0,1.0,8.64691E+17,2,"[[136079 182458  20917]
 [136402 182192  20846]]",5600,125,0.6,good,"[[136090 182401  20912]
 [136350 182171  20845]]"
161,61,2,1.0,1.0,1.0,8.64691E+17,2,"[[125651 179253  21829]
 [134788 162962  23513]]",5600,125,0.6,good,"[[134809 163001  23515]
 [125667 179240  21827]]"
162,62,2,1.0,1.0,1.0,8.64691E+17,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5600,125,0.6,good,"[[145838 168946  22018]
 [127643 180930  21827]
 [127835 168510  22170]]"
163,63,2,1.0,1.0,1.0,8.64691E+17,2,"[[122541 156621  23215]
 [123400 153233  23659]]",5600,125,0.6,good,"[[122472 156612  23212]
 [123049 153359  23632]]"
164,64,2,1.0,1.0,1.0,8.64691E+17,2,"[[105079 184428  21958]
 [101985 184289  22036]]",5600,125,0.6,good,"[[101963 184308  22035]
 [105112 184446  21957]]"
165,65,2,1.0,1.0,1.0,8.64691E+17,2,"[[124325 184170  21779]
 [124064 184357  21809]]",5600,125,0.6,good,"[[123910 184524  21809]
 [124370 184031  21780]]"
166,66,2,1.0,1.0,1.0,8.64691E+17,2,"[[313505 161103  18580]
 [314477 162881  18717]]",5600,125,0.6,good,"[[314460 162872  18716]
 [313364 161016  18586]]"
167,67,2,1.0,1.0,1.0,8.64691E+17,2,"[[307899  98712  19067]
 [309700  87653  19669]]",5600,125,0.6,good,"[[309696  87624  19669]
 [307876  98733  19067]]"
168,68,2,1.0,1.0,1.0,8.64691E+17,3,"[[286807  94503  18046]
 [291939  86875  18287]
 [286266  89000  18566]]",5600,125,0.6,good,"[[286752  94591  18046]
 [286231  88974  18565]
 [291929  86850  18286]]"
169,69,2,0.5,0.5,0.5,8.64691E+17,2,"[[299555 102903  17377]
 [299986 100770  17256]]",5600,125,0.6,good,"[[299695 102156  17330]
 [299974 100710  17257]]"
170,70,2,0.5,0.5,0.5,8.64691E+17,2,"[[280639  88256  18965]
 [280377  87163  19077]]",5600,125,0.6,good,"[[280361  87070  19073]
 [281211  87765  19069]]"
171,71,2,0.666666667,1.0,0.8,8.64691E+17,2,"[[299386 144111  17853]
 [308152 142095  17214]]",5600,125,0.6,good,"[[305430 144033  17532]
 [307988 141969  17201]
 [299329 144074  17854]]"
172,72,2,1.0,1.0,1.0,8.64691E+17,2,"[[283057 132640  16711]
 [282934 132656  16737]]",5600,125,0.6,good,"[[282876 132677  16736]
 [283048 132632  16708]]"
173,73,2,1.0,1.0,1.0,8.64691E+17,2,"[[300397  94652  17399]
 [303732  84897  16745]]",5600,125,0.6,good,"[[300365  94656  17400]
 [303729  84851  16745]]"
174,74,2,1.0,1.0,1.0,8.64691E+17,2,"[[284058  92219  17275]
 [280477  80185  16526]]",5600,125,0.6,good,"[[280458  80125  16525]
 [284076  92293  17278]]"
175,75,2,1.0,1.0,1.0,8.64691E+17,2,"[[142439 252626  22975]
 [144188 253104  22654]]",5600,125,0.6,good,"[[144163 253108  22652]
 [142447 252623  22975]]"
176,76,2,0.5,0.5,0.5,8.64691E+17,2,"[[114021 233743  22040]
 [112548 233575  22682]]",5600,125,0.6,good,"[[113340 233903  22080]
 [112559 233556  22687]]"
177,77,2,1.0,1.0,1.0,8.64691E+17,2,"[[133389 255584  22054]
 [133595 255928  22130]]",5600,125,0.6,good,"[[133620 255966  22130]
 [133534 255845  22053]]"
178,78,2,0.5,0.5,0.5,8.64691E+17,2,"[[119057 255814  24248]
 [120636 255518  25187]]",5600,125,0.6,good,"[[120148 255355  25143]
 [119191 255803  24246]]"
179,79,2,0.333333333,1.0,0.5,8.64691E+17,3,"[[115300 229294  20749]
 [ 89806 185302  20453]
 [ 91679 127944  19550]]",5600,125,0.6,good,"[[109737 212014  20305]
 [ 96402 163393  19548]
 [ 98154 182655  19611]
 [115403 229486  20744]
 [ 91719 127782  19549]
 [ 89754 185332  20453]
 [104516 199465  19944]
 [ 95997 164084  19657]
 [101548 195662  19849]]"
180,80,2,0.4,1.0,0.571428571,8.64691E+17,2,"[[127036 252594  22227]
 [142688 236562  22581]]",5600,125,0.6,good,"[[132902 243093  22899]
 [141770 239123  22632]
 [141890 237948  22588]
 [142714 236574  22580]
 [127024 252655  22225]]"
181,81,2,0.6,1.0,0.75,8.64691E+17,3,"[[346497  82778  27090]
 [339051  74578  26769]
 [339905  90093  27016]]",5600,125,0.6,good,"[[342879  79560  26913]
 [339718  89831  27031]
 [338869  74498  26773]
 [346701  82892  27091]
 [340262  75874  26978]]"
182,82,2,0.5,0.5,0.5,8.64691E+17,2,"[[351839  91058  27284]
 [349567  97065  26976]]",5600,125,0.6,good,"[[348911  97223  27003]
 [351808  91033  27289]]"
183,83,2,0.5,0.5,0.5,8.64691E+17,2,"[[357525  81584  25828]
 [358640  81180  25734]]",5600,125,0.6,good,"[[358191  81232  25775]
 [357478  81901  25809]]"
184,84,2,1.0,1.0,1.0,8.64691E+17,2,"[[351987  86221  25848]
 [352110  86192  25831]]",5600,125,0.6,good,"[[351943  86211  25848]
 [352155  86220  25833]]"
185,85,2,0.5,0.5,0.5,8.64691E+17,2,"[[347271  87374  25828]
 [347862  89018  24930]]",5600,125,0.6,good,"[[347572  88056  25784]
 [347975  89184  24923]]"
186,86,2,0.583333333,0.7,0.636363636,8.64691E+17,10,"[[350303  87245  25848]
 [352494  73961  24070]
 [361312  78217  23289]
 [355414  99032  24187]
 [362931  90693  23843]
 [369298  84988  24004]
 [363628  84718  23270]
 [359997  79012  22863]
 [363894  77910  22917]
 [368113  80177  22869]]",5600,125,0.6,good,"[[363903  77921  22916]
 [350189  86875  25808]
 [360923  78470  23395]
 [369109  85071  24029]
 [355372  98901  24197]
 [352459  73896  24069]
 [362358  89414  24482]
 [368180  80437  22861]
 [363732  84815  23340]
 [359906  78922  22887]
 [362953  90719  23842]
 [364460  79960  22917]]"
187,87,2,1.0,1.0,1.0,8.64691E+17,2,"[[111700 241689  22797]
 [110188 241117  22872]]",5600,125,0.6,good,"[[111954 241652  22804]
 [110190 241124  22871]]"
188,88,2,1.0,1.0,1.0,8.64691E+17,2,"[[116186 247468  23275]
 [114619 246629  23503]]",5600,125,0.6,good,"[[116240 247528  23270]
 [114600 246529  23503]]"
189,89,2,0.333333333,0.5,0.4,8.64691E+17,2,"[[103037 175591  18434]
 [ 99978 172371  18836]]",5600,125,0.6,good,"[[102562 175774  18513]
 [100595 173443  18528]
 [100016 172384  18841]]"
190,90,2,0.666666667,1.0,0.8,8.64691E+17,2,"[[104045 175065  18434]
 [104250 162713  19999]]",5600,125,0.6,good,"[[105710 173734  18923]
 [104036 175081  18433]
 [104250 162698  20001]]"
191,91,2,1.0,1.0,1.0,8.64691E+17,2,"[[ 84884 179330  16386]
 [ 84548 179822  16236]]",5600,125,0.6,good,"[[ 84454 179841  16237]
 [ 85004 179266  16385]]"
192,92,2,1.0,1.0,1.0,8.64691E+17,2,"[[125649 172835  17141]
 [125655 172900  17179]]",5600,125,0.6,good,"[[125645 172886  17178]
 [125652 172827  17140]]"
193,93,2,0.4,1.0,0.571428571,8.64691E+17,2,"[[104286 187511  18434]
 [108856 189773  20406]]",5600,125,0.6,good,"[[104915 190434  19403]
 [105533 189773  20143]
 [104435 187230  18433]
 [108850 189766  20406]
 [105974 191178  19451]]"
194,94,2,0.5,0.5,0.5,8.64691E+17,2,"[[103922 176481  18434]
 [100014 169299  19066]]",5600,125,0.6,good,"[[103911 176513  18433]
 [100371 169043  19093]]"
195,95,2,0.333333333,0.5,0.4,8.64691E+17,2,"[[116389 195392  19326]
 [121899 191082  17880]]",5600,125,0.6,good,"[[117178 195259  19234]
 [121887 191045  17877]
 [118328 192695  18931]]"
196,96,2,1.0,1.0,1.0,8.64691E+17,2,"[[122789 154701  20649]
 [122688 151314  20558]]",5600,125,0.6,good,"[[122670 151366  20554]
 [122735 154731  20649]]"
197,97,2,0.333333333,0.5,0.4,8.64691E+17,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",5600,125,0.6,good,"[[104882 104419  20465]
 [106887 111678  20735]
 [ 98250  97521  21044]]"
198,98,2,0.666666667,1.0,0.8,8.64691E+17,2,"[[103138 188530  21200]
 [ 91780 189141  20879]]",5600,125,0.6,good,"[[100119 188593  21097]
 [ 91792 189505  20893]
 [103251 188508  21198]]"
199,99,2,0.5,0.5,0.5,8.64691E+17,2,"[[127475 206611  21525]
 [128120 207267  21512]]",5600,125,0.6,good,"[[127414 206532  21524]
 [127619 207230  21462]]"
200,0,3,1.0,1.0,1.0,8.64691E+17,2,"[[402584 228856  23991]
 [402985 229235  23554]]",5600,125,0.7,good,"[[402567 228758  23991]
 [402990 229222  23552]]"
201,1,3,1.0,1.0,1.0,8.64691E+17,3,"[[401612 224623  23991]
 [405257 226318  23620]
 [409162 219642  23891]]",5600,125,0.7,good,"[[401506 224664  23990]
 [405022 226754  23620]
 [409154 219371  23868]]"
202,2,3,1.0,1.0,1.0,8.64691E+17,2,"[[397867 232230  23999]
 [397854 232252  23997]]",5600,125,0.7,good,"[[397815 232393  23996]
 [397930 232013  24000]]"
203,3,3,1.0,1.0,1.0,8.64691E+17,2,"[[403332 227545  24398]
 [403566 227614  24425]]",5600,125,0.7,good,"[[403092 227477  24424]
 [403709 227788  24419]]"
204,4,3,0.5,0.5,0.5,8.64691E+17,2,"[[ 77262 113088  20442]
 [ 79178 109116  20402]]",5600,125,0.7,good,"[[ 77219 113156  20441]
 [ 79741 109355  20411]]"
205,5,3,0.0,0.0,,8.64691E+17,2,"[[100475 143982  21654]
 [100583 144194  21702]]",5600,125,0.7,good,"[[100782 144831  21653]
 [101004 144067  21666]]"
206,6,3,1.0,1.0,1.0,8.64691E+17,2,"[[ 71898 146194  20442]
 [ 71499 146291  20404]]",5600,125,0.7,good,"[[ 71403 146316  20402]
 [ 71940 146124  20442]]"
207,7,3,0.666666667,0.4,0.5,8.64691E+17,5,"[[ 78610 145071  20707]
 [ 75884 143590  20453]
 [ 78226 151636  19714]
 [ 66549 151567  19790]
 [ 78090 150130  20388]]",5600,125,0.7,good,"[[ 75808 143427  20454]
 [ 77495 146675  20453]
 [ 78650 144989  20707]]"
208,8,3,0.5,0.5,0.5,8.64691E+17,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",5600,125,0.7,good,"[[ 76778  99747  21202]
 [ 77302 107840  21215]]"
209,9,3,0.5,0.333333333,0.4,8.64691E+17,3,"[[ 79785 135709  21133]
 [ 84176 127514  21582]
 [ 80523 134733  21498]]",5600,125,0.7,good,"[[ 81339 134583  21454]
 [ 84323 127313  21582]]"
210,10,3,0.5,0.5,0.5,8.64691E+17,2,"[[ 81198 106660  21133]
 [ 88864  99498  20482]]",5600,125,0.7,good,"[[ 80831 106306  21177]
 [ 88871  99471  20481]]"
211,11,3,1.0,1.0,1.0,8.64691E+17,2,"[[ 77826 139204  21137]
 [ 77790 139215  21140]]",5600,125,0.7,good,"[[ 77680 139184  21140]
 [ 77866 139210  21133]]"
212,12,3,1.0,1.0,1.0,8.64691E+17,2,"[[ 79165 133413  20708]
 [ 79077 133479  20677]]",5600,125,0.7,good,"[[ 79031 133454  20675]
 [ 79184 133417  20708]]"
213,13,3,0.0,0.0,,8.64691E+17,2,"[[ 75409 116393  21135]
 [ 74841 116076  21217]]",5600,125,0.7,good,"[[ 74979 116567  21178]
 [ 75844 115967  21151]]"
214,14,3,1.0,1.0,1.0,8.64691E+17,2,"[[ 84508 142994  20724]
 [ 84551 142973  20722]]",5600,125,0.7,good,"[[ 84411 143070  20723]
 [ 84685 142907  20722]]"
215,15,3,1.0,1.0,1.0,8.64691E+17,2,"[[212020 200330  23231]
 [212535 200478  23228]]",5600,125,0.7,good,"[[211997 200322  23231]
 [212514 200469  23226]]"
216,16,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[167695 211664  20725]
 [145921 225039  22976]]",5600,125,0.7,good,"[[145718 224993  22957]
 [152728 222022  22419]
 [166662 211498  20784]]"
217,17,3,0.5,0.5,0.5,8.64691E+17,2,"[[351150 143681  15176]
 [348147 144970  14850]]",5600,125,0.7,good,"[[348707 145217  14892]
 [351103 143484  15147]]"
218,18,3,0.0,0.0,0.0,8.64691E+17,2,"[[344600 142349  16939]
 [344592 142335  16937]]",5600,125,0.7,good,
219,19,3,1.0,1.0,1.0,8.64691E+17,2,"[[365649 143596  17209]
 [365939 143556  17266]]",5600,125,0.7,good,"[[365769 143569  17209]
 [366000 143552  17266]]"
220,20,3,1.0,1.0,1.0,8.64691E+17,2,"[[366719 138890  16417]
 [367885 138975  16518]]",5600,125,0.7,good,"[[366625 138909  16416]
 [368166 139332  16508]]"
221,21,3,0.0,0.0,,8.64691E+17,2,"[[353411 147608  15177]
 [352169 149000  14848]]",5600,125,0.7,good,"[[351982 148665  14925]
 [353871 147292  15173]]"
222,22,3,0.5,0.333333333,0.4,8.64691E+17,3,"[[366292 145971  16282]
 [365559 146710  16237]
 [366729 146323  16252]]",5600,125,0.7,good,"[[365946 146920  16264]
 [366874 146430  16252]]"
223,23,3,0.0,0.0,0.0,8.64691E+17,2,"[[364450 138585  16225]
 [364459 138583  16224]]",5600,125,0.7,good,
224,24,3,0.5,0.5,0.5,8.64691E+17,2,"[[368040 143694  16594]
 [369126 143559  16661]]",5600,125,0.7,good,"[[367735 143733  16594]
 [369882 143414  16636]]"
225,25,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[101795 247367  19549]
 [ 97049 240061  20592]]",5600,125,0.7,good,"[[ 96727 239718  20486]
 [101475 246515  19584]
 [101824 247391  19548]]"
226,26,3,1.0,1.0,1.0,8.64691E+17,2,"[[ 92574 255351  20402]
 [ 92241 255519  20432]]",5600,125,0.7,good,"[[ 92116 255502  20431]
 [ 92706 255329  20400]]"
227,27,3,1.0,1.0,1.0,8.64691E+17,2,"[[114532 262237  21456]
 [117327 266080  21565]]",5600,125,0.7,good,"[[114453 262180  21459]
 [117307 266092  21563]]"
228,28,3,0.5,0.5,0.5,8.64691E+17,2,"[[121332 261988  21081]
 [124363 266598  21292]]",5600,125,0.7,good,"[[121286 261995  21081]
 [124447 265939  21073]]"
229,29,3,1.0,1.0,1.0,8.64691E+17,2,"[[124076 245911  20653]
 [131332 245544  20993]]",5600,125,0.7,good,"[[124062 245896  20654]
 [131439 245583  20985]]"
230,30,3,0.5,0.5,0.5,8.64691E+17,2,"[[ 91990 254558  18886]
 [ 89162 254502  18809]]",5600,125,0.7,good,"[[ 88941 254481  18809]
 [ 91824 255081  18885]]"
231,31,3,0.5,0.333333333,0.4,8.64691E+17,3,"[[ 91998 257005  18030]
 [ 92047 257166  17971]
 [ 95465 260435  18180]]",5600,125,0.7,good,"[[ 91464 256982  17974]
 [ 95347 260448  18176]]"
232,32,3,0.0,0.0,,8.64691E+17,2,"[[103494 249888  18886]
 [ 95051 235495  18680]]",5600,125,0.7,good,"[[ 94884 236241  18680]
 [104954 249644  18777]]"
233,33,3,0.714285714,1.0,0.833333333,8.64691E+17,5,"[[ 89795 241829  19735]
 [ 92006 236451  19553]
 [ 83827 237824  19706]
 [ 83818 240029  19685]
 [ 79493 232299  19806]]",5600,125,0.7,good,"[[ 79437 232290  19812]
 [ 83769 240131  19675]
 [ 83799 237806  19705]
 [ 84513 237925  20181]
 [ 85772 238145  19950]
 [ 90035 241902  19761]
 [ 92083 236342  19551]]"
234,34,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[ 92375 244828  19552]
 [ 89922 247651  20068]]",5600,125,0.7,good,"[[ 88624 247428  19909]
 [ 89930 247640  20067]
 [ 92505 244807  19551]]"
235,35,3,0.545454545,0.857142857,0.666666667,8.64691E+17,7,"[[ 99421 237973  18886]
 [118801 231687  18346]
 [ 99834 231257  18886]
 [ 83955 228517  18160]
 [101885 213030  17722]
 [ 95893 197762  16390]
 [ 83218 198424  17497]]",5600,125,0.7,good,"[[ 83059 198360  17496]
 [ 83943 228492  18159]
 [ 86659 199112  17492]
 [ 87428 205789  17760]
 [ 89449 212814  17892]
 [ 94619 223288  18434]
 [ 95739 216358  17817]
 [ 99218 237979  18852]
 [100087 231136  18875]
 [101871 213056  17717]
 [118875 231604  18350]]"
236,36,3,0.666666667,0.666666667,0.666666667,8.64691E+17,3,"[[103084 242200  18886]
 [110692 237219  18434]
 [111502 242338  18430]]",5600,125,0.7,good,"[[102934 242213  18886]
 [110607 237023  18445]
 [111357 241829  18377]]"
237,37,3,0.5,0.666666667,0.571428571,8.64691E+17,3,"[[101395 241109  18886]
 [ 95743 240134  17874]
 [ 88413 241445  18707]]",5600,125,0.7,good,"[[ 88247 241211  18695]
 [ 92706 240790  18069]
 [ 94273 240177  18087]
 [101420 241111  18886]]"
238,38,3,1.0,1.0,1.0,8.64691E+17,2,"[[108790 257101  19282]
 [124559 269371  19408]]",5600,125,0.7,good,"[[108753 257078  19282]
 [124637 269443  19411]]"
239,39,3,1.0,0.666666667,0.8,8.64691E+17,3,"[[238371 242473  22476]
 [238457 244555  22569]
 [244655 242054  22367]]",5600,125,0.7,good,"[[238446 244551  22569]
 [244604 242205  22355]]"
240,40,3,0.666666667,0.666666667,0.666666667,8.64691E+17,3,"[[214003 239696  22150]
 [207975 242223  21811]
 [207392 247744  21826]]",5600,125,0.7,good,"[[207192 247844  21968]
 [207999 242179  21810]
 [214087 239668  22151]]"
241,41,3,1.0,1.0,1.0,8.64691E+17,2,"[[229738 242657  23002]
 [232273 221019  24296]]",5600,125,0.7,good,"[[229692 242372  23003]
 [232270 220988  24295]]"
242,42,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[215980 250188  22175]
 [216934 252017  21871]]",5600,125,0.7,good,"[[215418 251336  22140]
 [215649 250129  22156]
 [216887 252069  21850]]"
243,43,3,0.666666667,0.666666667,0.666666667,8.64691E+17,3,"[[107780 233751  21951]
 [102886 233653  21793]
 [101029 231512  21571]]",5600,125,0.7,good,"[[100800 232396  21600]
 [102861 233655  21793]
 [107964 233711  21923]]"
244,44,3,1.0,1.0,1.0,8.64691E+17,2,"[[136200 231009  21675]
 [137726 231340  21467]]",5600,125,0.7,good,"[[136069 230976  21674]
 [137723 231360  21468]]"
245,45,3,1.0,1.0,1.0,8.64691E+17,2,"[[115538 236798  23272]
 [119437 236091  24379]]",5600,125,0.7,good,"[[115442 236804  23271]
 [119390 236074  24377]]"
246,46,3,1.0,1.0,1.0,8.64691E+17,2,"[[105962 225371  22049]
 [105764 225119  22040]]",5600,125,0.7,good,"[[105749 225107  22039]
 [106114 225404  22048]]"
247,47,3,1.0,1.0,1.0,8.64691E+17,2,"[[106751 240190  22672]
 [105119 240360  22705]]",5600,125,0.7,good,"[[105089 240360  22705]
 [106761 240165  22672]]"
248,48,3,0.285714286,0.25,0.266666667,8.64691E+17,8,"[[111507 222732  22035]
 [103133 218005  21203]
 [102041 153623  21675]
 [112350 146522  21642]
 [ 99727 149747  20928]
 [ 92904 105009  21852]
 [ 98126 159248  21078]
 [ 95362 152436  20927]]",5600,125,0.7,good,"[[102923 217967  21223]
 [107153 188954  21228]
 [108618 198215  21043]
 [108653 194264  21365]
 [109455 205642  21250]
 [109907 202574  21314]
 [111607 222884  22035]]"
249,49,3,1.0,1.0,1.0,8.64691E+17,3,"[[110710 238814  22885]
 [108984 238250  23105]
 [109103 239918  23104]]",5600,125,0.7,good,"[[108989 240117  23110]
 [109089 237959  23088]
 [110831 238794  22883]]"
250,50,3,1.0,1.0,1.0,8.64691E+17,2,"[[114302 226209  22036]
 [122799 224013  21841]]",5600,125,0.7,good,"[[114223 226129  22022]
 [122789 223962  21838]]"
251,51,3,1.0,1.0,1.0,8.64691E+17,2,"[[108331 239439  22553]
 [108001 239551  22547]]",5600,125,0.7,good,"[[107982 239523  22546]
 [108680 239775  22548]]"
252,52,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[138540 218696  26348]
 [113372 224291  24259]]",5600,125,0.7,good,"[[112672 224004  24354]
 [134383 220352  26036]
 [138639 218646  26349]]"
253,53,3,1.0,1.0,1.0,8.64691E+17,2,"[[114948 194594  24243]
 [111880 193451  24003]]",5600,125,0.7,good,"[[111853 193433  24003]
 [114964 194584  24243]]"
254,54,3,1.0,1.0,1.0,8.64691E+17,2,"[[124463 104387  26580]
 [119649  95511  26587]]",5600,125,0.7,good,"[[119635  95496  26586]
 [124488 104536  26575]]"
255,55,3,0.333333333,1.0,0.5,8.64691E+17,2,"[[138830 217418  26348]
 [119661 181314  25228]]",5600,125,0.7,good,"[[113688 194620  24724]
 [117768 183859  25040]
 [119669 181238  25227]
 [130203 213106  25333]
 [136918 214142  25639]
 [138861 217420  26348]]"
256,56,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[139743 217650  26348]
 [164292 216295  23395]]",5600,125,0.7,good,"[[138805 217752  26228]
 [139762 217654  26348]
 [164288 216267  23392]]"
